
2025-11-06,HAPPYFORGE.NS,1019.6,1024.5,976.0,994.4,47569
2025-11-06,HDFCAMC.NS,5242.5,5425.0,5242.5,5388.5,489224
2025-11-06,HEXT.NS,695.0,704.0,687.8,699.5,227581
2025-11-06,HINDCOPPER.NS,333.95,334.0,321.1,322.3,4353679
2025-11-06,HONAUT.NS,37225.0,37225.0,35640.0,36240.0,11235
2025-11-06,HYUNDAI.NS,2395.1,2401.9,2345.3,2353.4,816182
2025-11-06,IRCTC.NS,715.5,717.65,702.95,703.35,501782
2025-11-06,ICICIGI.NS,2030.0,2030.7,1995.9,2001.0,369731
2025-11-06,ICRA.NS,6504.0,6547.0,6337.0,6426.5,3926
2025-11-06,IEX.NS,138.15,140.0,135.64,138.14,6201879
2025-11-06,INDIGOPNTS.NS,997.15,1010.15,982.2,990.8,110136
2025-11-06,INFY.NS,1478.6,1483.0,1461.9,1466.7,7944752
2025-11-06,INNOVACAP.NS,830.5,831.15,800.6,802.95,14455
2025-11-06,INOXINDIA.NS,1220.4,1220.4,1165.2,1202.9,121940
2025-11-06,INSECTICID.NS,721.95,730.0,690.9,697.0,26176
2025-11-06,INTERARCH.NS,2190.0,2269.8,2182.2,2194.4,147416
2025-11-06,IKS.NS,1675.0,1676.8,1622.8,1667.5,437667
2025-11-06,IVALUE.NS,277.5,290.1,274.65,286.4,399742
2025-11-06,JBCHEPHARM.NS,1698.9,1699.9,1684.0,1691.8,268137
2025-11-06,JGCHEM.NS,428.45,431.15,410.0,411.0,63426
2025-11-06,JYOTHYLAB.NS,315.55,316.4,311.2,313.45,109084
2025-11-06,KFINTECH.NS,1070.0,1089.4,1053.6,1062.1,552399
2025-11-06,KINGFA.NS,4599.0,4599.0,4484.0,4514.2,1663
2025-11-06,KSB.NS,780.0,781.7,767.0,769.05,85441
2025-11-06,LGBBROSLTD.NS,1807.0,1839.3,1763.0,1819.6,469733
2025-11-06,LTFOODS.NS,407.0,411.55,402.0,407.7,793888
2025-11-06,LTTS.NS,4100.0,4115.0,4060.1,4100.6,42372
2025-11-06,LICI.NS,902.1,906.65,892.25,896.1,1203527
2025-11-06,LINDEINDIA.NS,6020.0,6020.0,5808.5,5843.0,17094
2025-11-06,LODHA.NS,1222.0,1237.5,1213.9,1232.5,1539222
2025-11-06,LTIM.NS,5620.0,5681.5,5601.0,5652.0,315445
2025-11-06,LUPIN.NS,2010.9,2011.0,1944.1,1955.5,1405493
2025-11-06,MARUTI.NS,15534.0,15534.0,15309.0,15452.0,429800
2025-11-06,MAXHEALTH.NS,1119.1,1146.9,1118.5,1125.4,2545462
2025-11-06,MAZDOCK.NS,2682.0,2697.3,2618.5,2630.5,885242
2025-11-06,MSUMI.NS,47.99,48.81,46.74,47.79,11938833
2025-11-06,MPHASIS.NS,2763.9,2786.0,2743.6,2773.9,354396
2025-11-06,NATIONALUM.NS,233.27,233.3,228.03,230.59,6052538
2025-11-06,NESCO.NS,1301.9,1320.0,1238.0,1244.8,128175
2025-11-06,NEWGEN.NS,972.15,996.25,948.0,955.2,566336
2025-11-06,NUCLEUS.NS,1026.1,1064.8,1026.1,1030.9,30086
2025-11-06,ONWARDTEC.NS,301.25,301.3,290.75,295.3,43596
2025-11-06,PGHL.NS,6080.0,6163.5,5841.0,5996.5,28040
2025-11-06,PACEDIGITK.NS,220.96,220.96,210.55,213.6,828374
2025-11-06,PATANJALI.NS,576.0,582.6,567.25,573.0,1036633
2025-11-06,PFIZER.NS,5100.0,5129.0,5055.5,5067.5,9536
2025-11-06,POLYMED.NS,1954.0,1954.7,1891.0,1896.9,97041
2025-11-06,PREMIERENE.NS,1039.9,1039.9,1000.0,1004.2,1248767
2025-11-06,PRICOLLTD.NS,537.0,539.35,514.0,517.8,224155
2025-11-06,PRUDENT.NS,2565.0,2601.8,2478.1,2491.3,78517
2025-11-06,RRKABEL.NS,1421.72,1424.91,1384.03,1394.4,197561
2025-11-06,RATEGAIN.NS,705.0,709.0,677.15,682.2,440466
2025-11-06,ROSSARI.NS,653.5,653.5,635.0,639.95,30628
2025-11-06,RPGLIFE.NS,2462.7,2480.0,2411.0,2450.3,7695
2025-11-06,SPAL.NS,714.0,714.0,694.55,696.9,26816
2025-11-06,SAFARI.NS,2105.0,2130.0,2064.1,2083.0,27046
2025-11-06,SANSERA.NS,1528.7,1547.1,1518.0,1531.3,51033
2025-11-06,SCHAEFFLER.NS,4150.9,4196.3,4102.5,4122.0,122113
2025-11-06,SENORES.NS,780.05,828.9,780.05,804.85,2297174
2025-11-06,SHAKTIPUMP.NS,812.95,813.0,790.0,796.5,346184
2025-11-06,SHANTIGOLD.NS,248.8,249.0,226.1,234.67,4569425
2025-11-06,SHARDAMOTR.NS,1091.0,1183.0,1090.5,1139.6,590633
2025-11-06,SBCL.NS,465.8,473.8,462.4,471.4,70115
2025-11-06,SHRIPISTON.NS,2670.0,2700.8,2525.8,2659.2,175685
2025-11-06,SOLARWORLD.NS,309.9,311.95,300.1,301.7,327614
2025-11-06,SONACOMS.NS,484.0,486.75,481.4,482.9,1428893
2025-11-06,SONATSOFTW.NS,372.5,375.0,363.1,365.85,323191
2025-11-06,SUBROS.NS,1042.1,1050.7,1007.7,1012.9,92207
2025-11-06,SUNDRMFAST.NS,964.7,972.8,930.25,936.75,420347
2025-11-06,SURAKSHA.NS,321.0,325.9,315.0,324.8,54298
2025-11-06,SWARAJENG.NS,3948.1,3972.5,3875.2,3884.1,9466
2025-11-06,TCS.NS,2990.1,3024.0,2990.0,3010.9,2542721
2025-11-06,TDPOWERSYS.NS,814.05,823.0,794.05,797.85,1336345
2025-11-06,TEAMLEASE.NS,1736.0,1768.0,1661.1,1692.6,85842
2025-11-06,TECHNOE.NS,1303.3,1316.2,1270.0,1273.4,257233
